citrus fruit,semi-finished bread,margarine,ready soups
shopping bags,,,
citrus fruit,tropical fruit,grapes,root vegetables
root vegetables,domestic eggs,white bread,
berries,whole milk,yogurt,sugar
whole milk,butter,curd,whipped/sour cream
frankfurter,pork,beef,tropical fruit
other vegetables,whole milk,pastry,margarine
cream cheese,rolls/buns,brown bread,
citrus fruit,yogurt,rolls/buns,pastry
tropical fruit,other vegetables,whole milk,pastry
other vegetables,rolls/buns,,
brown bread,sugar,canned fish,coffee
specialty bar,,,
processed cheese,rolls/buns,specialty chocolate,
chicken,pork,frozen vegetables,margarine
sausage,sliced cheese,rolls/buns,fruit/vegetable juice
sausage,rolls/buns,canned beer,
chicken,other vegetables,chewing gum,shopping bags
cream cheese,processed cheese,specialty bar,
other vegetables,whole milk,chocolate,
pastry,canned beer,,
soda,,,
citrus fruit,other vegetables,whole milk,soda
whole milk,cream cheese,chewing gum,
curd,fruit/vegetable juice,specialty chocolate,
other vegetables,,,
sausage,chicken,berries,root vegetables
beef,whole milk,sliced cheese,
yogurt,rolls/buns,,
finished products,butter,curd,soda
grapes,fruit/vegetable juice,red/blush wine,long life bakery product
frozen vegetables,flour,bottled beer,liquor (appetizer)
sausage,tropical fruit,pip fruit,spices
pork,citrus fruit,other vegetables,whole milk
UHT-milk,,,
mayonnaise,,,
tropical fruit,whole milk,pickled vegetables,soda
turkey,seasonal products,,
sausage,hard cheese,pastry,
rolls/buns,brown bread,specialty bar,
soda,bottled beer,liquor,red/blush wine
roll products,,,
soda,,,
sausage,pip fruit,root vegetables,whole milk
other vegetables,whole milk,brown bread,margarine
sausage,rolls/buns,red/blush wine,shopping bags
other vegetables,whole milk,curd,whipped/sour cream
yogurt,domestic eggs,rolls/buns,
meat,root vegetables,whole milk,curd
frankfurter,pork,other vegetables,brown bread
other vegetables,whole milk,frozen meals,pastry
berries,yogurt,shopping bags,
rolls/buns,,,
beverages,,,
flour,,,
frankfurter,ham,whole milk,cream cheese
UHT-milk,rolls/buns,,
citrus fruit,tropical fruit,onions,other vegetables
other vegetables,butter,bottled water,detergent
whole milk,frozen meals,mustard,canned fish
bottled beer,,,
onions,brown bread,,
whole milk,curd,yogurt,artif. sweetener
cookware,,,
beef,citrus fruit,other vegetables,
chicken,grapes,,
sausage,berries,whipped/sour cream,shopping bags
baking powder,coffee,canned beer,
rolls/buns,,,
long life bakery product,,,
cookware,,,
pip fruit,grapes,yogurt,hard cheese
citrus fruit,frozen meals,canned beer,red/blush wine
hamburger meat,pickled vegetables,hygiene articles,
chicken,root vegetables,,
beef,instant coffee,,
soda,,,
ham,berries,onions,whole milk
citrus fruit,root vegetables,rolls/buns,
hygiene articles,,,
citrus fruit,tropical fruit,dessert,fruit/vegetable juice
bottled beer,light bulbs,,
photo/film,,,
soda,,,
sausage,rolls/buns,soda,chocolate
whole milk,,,
citrus fruit,yogurt,soda,
cat food,soda,candy,
rolls/buns,pastry,candy,
cake bar,specialty chocolate,,
yogurt,long life bakery product,,
frankfurter,pork,tropical fruit,pip fruit
sausage,ham,citrus fruit,root vegetables
frozen meals,specialty bar,,
whole milk,,,
sausage,tropical fruit,berries,yogurt
pork,packaged fruit/vegetables,ice cream,oil
root vegetables,other vegetables,canned fish,shopping bags
waffles,,,
berries,root vegetables,whole milk,butter
hamburger meat,frozen meals,red/blush wine,
waffles,,,
chicken,frozen vegetables,soda,canned beer
chicken,tropical fruit,root vegetables,whole milk
frankfurter,whole milk,dessert,white bread
cooking chocolate,,,
pork,canned beer,,
root vegetables,whole milk,rolls/buns,zwieback
cream cheese,brown bread,,
chocolate,,,
brown bread,hair spray,,
chicken,other vegetables,whole milk,curd
turkey,roll products,dishes,
other vegetables,whole milk,cake bar,detergent
grapes,,,
frozen potato products,ketchup,chocolate,hygiene articles
dog food,pet care,shopping bags,
hamburger meat,whole milk,butter,UHT-milk
tropical fruit,bottled beer,,
citrus fruit,,,
sausage,whole milk,curd,cat food
pip fruit,yogurt,brown bread,
tropical fruit,curd,yogurt,whipped/sour cream
frankfurter,frozen potato products,rolls/buns,specialty fat
sausage,,,
baking powder,,,
bottled water,,,
root vegetables,,,
bottled beer,,,
zwieback,,,
root vegetables,sliced cheese,,
sausage,rolls/buns,fruit/vegetable juice,cake bar
condensed milk,coffee,shopping bags,
citrus fruit,other vegetables,beverages,snack products
other vegetables,hard cheese,frozen vegetables,fruit/vegetable juice
pet care,,,
yogurt,canned beer,,
pip fruit,condensed milk,bottled beer,red/blush wine
whole milk,brown bread,soda,bottled beer
other vegetables,ice cream,,
meat,ice cream,rolls/buns,soda
whole milk,,,
rolls/buns,dishes,,
ham,root vegetables,butter,UHT-milk
honey,flower (seeds),,
chicken,citrus fruit,cat food,white wine
white wine,,,
semi-finished bread,bottled beer,red/blush wine,
frankfurter,pork,whole milk,yogurt
other vegetables,curd,whipped/sour cream,pastry
whole milk,pasta,long life bakery product,chocolate
sausage,,,
tropical fruit,root vegetables,whole milk,hard cheese
other vegetables,whole milk,soda,
soda,bottled beer,,
specialty bar,,,
pork,berries,whole milk,butter
butter,sliced cheese,frozen dessert,rolls/buns
yogurt,napkins,,
tropical fruit,pip fruit,grapes,
bottled beer,,,
sausage,pip fruit,berries,whole milk
grapes,hard cheese,,
pork,beef,whole milk,frozen vegetables
citrus fruit,,,
yogurt,liquor (appetizer),nut snack,long life bakery product
brandy,liquor,liquor (appetizer),long life bakery product
turkey,frozen potato products,soda,
whole milk,cake bar,,
finished products,grapes,other vegetables,curd
onions,other vegetables,soft cheese,hard cheese
yogurt,specialty chocolate,,
curd,seasonal products,female sanitary products,
beef,root vegetables,onions,herbs
misc. beverages,,,
sausage,whole milk,curd,bottled beer
citrus fruit,whipped/sour cream,brown bread,bottled water
chicken,pork,herbs,other vegetables
other vegetables,butter milk,bottled water,bottled beer
ice cream,,,
sausage,chicken,grapes,whole milk
tropical fruit,whole milk,salty snack,kitchen towels
pip fruit,butter,soft cheese,white bread
grapes,brown bread,,
berries,whole milk,,
bottled water,,,
pork,tropical fruit,nuts/prunes,rolls/buns
pork,tropical fruit,processed cheese,specialty vegetables
sausage,rolls/buns,,
rolls/buns,,,
whole milk,ice cream,soda,
beef,citrus fruit,grapes,berries
beef,soft cheese,chewing gum,
ham,tropical fruit,root vegetables,other vegetables
other vegetables,butter,,
hamburger meat,hard cheese,sauces,coffee
berries,whole milk,whipped/sour cream,pastry
sausage,processed cheese,white bread,
citrus fruit,other vegetables,UHT-milk,domestic eggs
whole milk,curd,yogurt,whipped/sour cream
citrus fruit,,,
bottled water,long life bakery product,,
sausage,mayonnaise,rolls/buns,shopping bags
meat,other vegetables,whole milk,pastry
tropical fruit,coffee,candy,soap
pip fruit,whole milk,brown bread,fruit/vegetable juice
other vegetables,canned beer,shopping bags,
berries,frozen vegetables,frozen meals,
other vegetables,butter,beverages,soda
frankfurter,root vegetables,butter milk,canned fish
sausage,whole milk,domestic eggs,sugar
meat,hamburger meat,onions,other vegetables
yogurt,oil,pickled vegetables,fruit/vegetable juice
canned beer,cookware,,
whole milk,yogurt,cream cheese,frozen meals
sausage,other vegetables,,
frankfurter,other vegetables,,
frankfurter,citrus fruit,other vegetables,whole milk
sausage,citrus fruit,tropical fruit,root vegetables
citrus fruit,root vegetables,other vegetables,dessert
frozen meals,soda,napkins,
sausage,citrus fruit,whole milk,sliced cheese
whole milk,brown bread,flower (seeds),
ham,whole milk,sliced cheese,spread cheese
cling film/bags,,,
chicken,,,
red/blush wine,,,
chicken,grapes,whole milk,yogurt
hamburger meat,root vegetables,other vegetables,dessert
bottled water,soda,,
curd,whipped/sour cream,,
frankfurter,rolls/buns,ketchup,soda
turkey,whole milk,liquor (appetizer),shopping bags
tropical fruit,whole milk,rolls/buns,prosecco
other vegetables,yogurt,whipped/sour cream,brown bread
pip fruit,bottled water,candy,
meat,rolls/buns,soda,bottled beer
sausage,beef,root vegetables,other vegetables
mayonnaise,white wine,shopping bags,
soda,specialty chocolate,male cosmetics,shopping bags
pork,,,
rolls/buns,,,
soda,,,
whole milk,rolls/buns,,
berries,,,
ham,,,
rolls/buns,liquor,,
rolls/buns,canned beer,,
onions,whole milk,yogurt,rolls/buns
whole milk,yogurt,domestic eggs,baking powder
yogurt,condensed milk,sliced cheese,rolls/buns
rolls/buns,,,
whole milk,,,
rolls/buns,,,
rolls/buns,bottled beer,,
pip fruit,berries,other vegetables,butter
frankfurter,whipped/sour cream,sugar,fruit/vegetable juice
turkey,grapes,other vegetables,hard cheese
onions,other vegetables,roll products,bottled beer
beef,pip fruit,other vegetables,whole milk
sausage,citrus fruit,berries,whipped/sour cream
other vegetables,soft cheese,soda,bottled beer
chicken,tropical fruit,berries,whole milk
sausage,pork,beef,pip fruit
tropical fruit,pip fruit,whole milk,rolls/buns
tropical fruit,root vegetables,butter,pasta
pip fruit,UHT-milk,curd cheese,coffee
yogurt,soda,,
tropical fruit,root vegetables,whole milk,butter
soda,canned beer,,
rolls/buns,soda,,
condensed milk,,,
domestic eggs,pastry,margarine,cooking chocolate
candles,,,
butter milk,brown bread,pastry,
whole milk,curd,semi-finished bread,
beef,herbs,whole milk,pickled vegetables
meat,beef,berries,other vegetables
citrus fruit,whole milk,domestic eggs,
beef,hamburger meat,tropical fruit,pip fruit
UHT-milk,sugar,soda,
berries,whole milk,flour,baking powder
rolls/buns,,,
whole milk,butter milk,yogurt,beverages
pork,whole milk,,
candles,,,
pork,other vegetables,whipped/sour cream,rolls/buns
salt,detergent,,
citrus fruit,tropical fruit,whole milk,frozen meals
other vegetables,whole milk,frozen vegetables,
pastry,,,
waffles,,,
curd,rolls/buns,pastry,
whole milk,rolls/buns,oil,detergent
sausage,root vegetables,other vegetables,frozen vegetables
soda,fruit/vegetable juice,long life bakery product,
ice cream,brown bread,pastry,napkins
tropical fruit,whole milk,butter milk,brown bread
ham,pip fruit,root vegetables,other vegetables
meat,tropical fruit,rolls/buns,instant coffee
berries,yogurt,domestic eggs,rolls/buns
other vegetables,whole milk,rolls/buns,long life bakery product
beef,white bread,,
bottled beer,,,
butter,pastry,cat food,canned beer
whole milk,rolls/buns,white bread,soap
citrus fruit,whole milk,snack products,
frankfurter,tropical fruit,whole milk,
sausage,chicken,tropical fruit,onions
hygiene articles,,,
frankfurter,sausage,beef,citrus fruit
shopping bags,,,
beef,margarine,,
canned beer,,,
frankfurter,pork,dessert,UHT-milk
frankfurter,beef,berries,other vegetables
whole milk,specialty bar,,
beef,other vegetables,rolls/buns,pastry
canned beer,,,
canned beer,,,
whole milk,pastry,cocoa drinks,newspapers
whole milk,instant coffee,bottled beer,
ham,whipped/sour cream,frozen vegetables,rolls/buns
brandy,,,
frankfurter,grapes,yogurt,coffee
root vegetables,other vegetables,whole milk,butter milk
hygiene articles,,,
hamburger meat,packaged fruit/vegetables,whole milk,whipped/sour cream
sausage,red/blush wine,newspapers,
meat,whole milk,curd,sliced cheese
tropical fruit,whole milk,beverages,processed cheese
root vegetables,onions,other vegetables,whole milk
pip fruit,coffee,,
yogurt,,,
root vegetables,whole milk,curd,yogurt
canned beer,,,
pork,other vegetables,whole milk,cereals
root vegetables,yogurt,brown bread,shopping bags
sausage,packaged fruit/vegetables,UHT-milk,pastry
chocolate,,,
citrus fruit,whole milk,soft cheese,sliced cheese
chicken,pastry,,
whole milk,bottled water,bottled beer,
packaged fruit/vegetables,,,
whole milk,dessert,,
beef,sugar,canned beer,
ham,tropical fruit,,
newspapers,,,
frankfurter,processed cheese,domestic eggs,white bread
whole milk,semi-finished bread,coffee,canned beer
sausage,pip fruit,whole milk,curd
domestic eggs,rolls/buns,coffee,canned beer
dishes,,,
pork,beef,onions,yogurt
tropical fruit,whole milk,cream cheese,oil
yogurt,syrup,chewing gum,newspapers
hamburger meat,root vegetables,whole milk,whipped/sour cream
canned beer,,,
pet care,soda,chocolate,candy
beef,berries,yogurt,whipped/sour cream
chicken,root vegetables,yogurt,cream cheese
yogurt,frozen vegetables,shopping bags,
sugar,,,
newspapers,,,
hard cheese,frozen meals,,
beef,root vegetables,bottled water,
beverages,domestic eggs,misc. beverages,
beef,whole milk,rolls/buns,pastry
rolls/buns,,,
whole milk,yogurt,baking powder,detergent
chicken,,,
sausage,hamburger meat,root vegetables,whole milk
citrus fruit,grapes,,
red/blush wine,sparkling wine,,
whole milk,,,
pip fruit,other vegetables,canned beer,
turkey,tropical fruit,root vegetables,whole milk
frankfurter,margarine,bottled water,red/blush wine
canned beer,,,
pastry,soda,chocolate,
bottled water,brandy,whisky,
whole milk,hard cheese,brown bread,bottled beer
citrus fruit,yogurt,newspapers,
whole milk,dessert,yogurt,canned fish
bottled beer,brandy,whisky,chocolate
liquor,salty snack,chocolate,specialty chocolate
curd,coffee,soda,bottled beer
other vegetables,whole milk,domestic eggs,margarine
nuts/prunes,soda,chocolate,
other vegetables,ice cream,oil,liqueur
UHT-milk,bottled water,fruit/vegetable juice,canned beer
pork,frozen fish,domestic eggs,sugar
sausage,soft cheese,rolls/buns,canned beer
beverages,,,
pastry,soda,specialty bar,
root vegetables,whole milk,yogurt,domestic eggs
root vegetables,spices,kitchen towels,
beef,root vegetables,other vegetables,white bread
bathroom cleaner,,,
yogurt,UHT-milk,cream cheese,rolls/buns
frankfurter,whole milk,yogurt,frozen fish
curd cheese,frozen meals,,
whole milk,cream cheese,domestic eggs,margarine
grapes,dessert,yogurt,beverages
bottled water,bottled beer,,
butter milk,sliced cheese,,
sliced cheese,rolls/buns,specialty chocolate,
fruit/vegetable juice,chocolate,,
female sanitary products,,,
rolls/buns,canned beer,,
canned beer,,,
pip fruit,butter milk,cream cheese,rolls/buns
pip fruit,butter,rolls/buns,chocolate
rolls/buns,brown bread,,
beef,,,
frozen fish,bottled beer,,
soda,specialty chocolate,,
canned beer,,,
tropical fruit,,,
packaged fruit/vegetables,canned fish,,
rolls/buns,,,
canned beer,,,
butter,domestic eggs,flour,soups
berries,soda,waffles,
root vegetables,canned beer,candles,shopping bags
meat,brown bread,soda,misc. beverages
brown bread,,,
citrus fruit,yogurt,UHT-milk,pastry
whole milk,popcorn,specialty chocolate,specialty bar
soda,bottled beer,liquor,red/blush wine
root vegetables,other vegetables,packaged fruit/vegetables,rolls/buns
tropical fruit,soda,,
root vegetables,other vegetables,whole milk,butter
grapes,salty snack,,
margarine,long life bakery product,,
beef,frozen meals,dog food,
yogurt,rolls/buns,vinegar,margarine
butter,pastry,long life bakery product,shopping bags
rolls/buns,bottled water,specialty chocolate,
ham,other vegetables,hard cheese,pastry
frankfurter,whole milk,yogurt,rolls/buns
root vegetables,other vegetables,whole milk,processed cheese
brown bread,salty snack,,
hamburger meat,curd,hard cheese,flour
frankfurter,tropical fruit,berries,butter milk
beef,curd,frozen vegetables,frozen dessert
root vegetables,UHT-milk,ice cream,frozen potato products
butter milk,specialty bar,napkins,
sausage,pork,tropical fruit,root vegetables
tropical fruit,pastry,soda,chocolate
canned beer,,,
sausage,whole milk,brown bread,
soda,,,
tropical fruit,ketchup,shopping bags,
tropical fruit,,,
whole milk,frozen meals,rolls/buns,pastry
meat,nuts/prunes,canned beer,
beef,root vegetables,waffles,newspapers
chewing gum,seasonal products,,
ice cream,,,
other vegetables,soft cheese,specialty cheese,margarine
frozen dessert,,,
rolls/buns,bottled beer,,
tropical fruit,rolls/buns,,
sausage,rolls/buns,soda,
fruit/vegetable juice,,,
whole milk,cocoa drinks,shopping bags,
grapes,root vegetables,other vegetables,yogurt
rolls/buns,margarine,,
other vegetables,whole milk,yogurt,whipped/sour cream
ham,pork,citrus fruit,pip fruit
yogurt,dish cleaner,candles,
sausage,whole milk,margarine,waffles
cookware,,,
pastry,chocolate,chocolate marshmallow,
beverages,rolls/buns,fruit/vegetable juice,
bottled beer,,,
tropical fruit,whole milk,,
tropical fruit,whole milk,yogurt,rolls/buns
whole milk,,,
pork,rolls/buns,margarine,canned beer
canned beer,,,
pork,frozen potato products,rolls/buns,pastry
ice cream,specialty bar,,
ice cream,,,
packaged fruit/vegetables,whipped/sour cream,,
frankfurter,UHT-milk,hard cheese,spread cheese
yogurt,rolls/buns,specialty bar,
pork,pip fruit,other vegetables,yogurt
tropical fruit,pastry,fruit/vegetable juice,
spread cheese,brown bread,canned beer,red/blush wine
pastry,,,
other vegetables,yogurt,whipped/sour cream,mayonnaise
citrus fruit,pastry,,
frankfurter,tropical fruit,pip fruit,sliced cheese
chicken,tropical fruit,onions,other vegetables
sausage,ham,rolls/buns,soda
frankfurter,root vegetables,frozen vegetables,white bread
whole milk,pastry,semi-finished bread,
frankfurter,sausage,chicken,citrus fruit
soda,bottled beer,shopping bags,
sausage,white bread,coffee,soda
whole milk,specialty chocolate,,
whole milk,dog food,cat food,soda
brown bread,sparkling wine,,
UHT-milk,,,
hamburger meat,other vegetables,napkins,
other vegetables,condensed milk,soda,newspapers
whole milk,coffee,chocolate,shopping bags
canned beer,waffles,chocolate,
canned beer,,,
male cosmetics,napkins,,
bottled beer,,,
newspapers,,,
whole milk,,,
yogurt,canned beer,,
frozen meals,,,
other vegetables,,,
whole milk,,,
other vegetables,whole milk,whipped/sour cream,coffee
soda,,,
curd,dessert,rolls/buns,seasonal products
whole milk,ice cream,prosecco,
bottled water,canned beer,white wine,specialty bar
citrus fruit,prosecco,specialty bar,shopping bags
domestic eggs,,,
newspapers,,,
hamburger meat,berries,dessert,whipped/sour cream
detergent,,,
cookware,,,
pork,root vegetables,herbs,whole milk
canned beer,,,
sausage,tropical fruit,cream cheese,pastry
soft cheese,frozen meals,domestic eggs,rolls/buns
canned fruit,,,
frankfurter,ham,meat,pip fruit
frankfurter,whole milk,rolls/buns,cling film/bags
berries,yogurt,specialty cheese,
ice cream,,,
sausage,meat,,
whole milk,yogurt,roll products,
UHT-milk,,,
whole milk,,,
meat,frozen vegetables,soda,
beef,citrus fruit,tropical fruit,root vegetables
yogurt,salt,coffee,specialty bar
canned beer,shopping bags,,
grapes,chocolate,,
whole milk,,,
whole milk,domestic eggs,,
canned beer,,,
tropical fruit,pip fruit,,
onions,oil,dog food,bottled water
whole milk,butter milk,cream cheese,fruit/vegetable juice
chicken,butter,,
other vegetables,roll products,,
citrus fruit,hard cheese,,
white wine,,,
pork,citrus fruit,tropical fruit,grapes
whole milk,,,
candy,hygiene articles,,
chicken,soda,liquor (appetizer),newspapers
citrus fruit,butter milk,white bread,canned fish
grapes,rolls/buns,long life bakery product,candy
rolls/buns,,,
hamburger meat,tropical fruit,onions,canned vegetables
other vegetables,,,
candy,,,
sausage,other vegetables,beverages,rolls/buns
pork,onions,yogurt,
onions,other vegetables,whole milk,yogurt
beef,citrus fruit,grapes,root vegetables
yogurt,bottled water,white wine,
sparkling wine,,,
citrus fruit,,,
semi-finished bread,,,
soda,,,
frankfurter,citrus fruit,other vegetables,UHT-milk
white bread,specialty bar,,
white wine,,,
fish,citrus fruit,tropical fruit,other vegetables
ham,,,
beverages,rolls/buns,bottled water,
soda,specialty chocolate,shopping bags,
sliced cheese,canned beer,,
tropical fruit,waffles,newspapers,
rolls/buns,soda,,
waffles,,,
bottled beer,,,
hamburger meat,soft cheese,hard cheese,baking powder
other vegetables,frozen meals,soda,
root vegetables,yogurt,UHT-milk,rolls/buns
whole milk,napkins,,
bottled beer,seasonal products,,
sausage,curd,,
sausage,chicken,other vegetables,soft cheese
whole milk,,,
artif. sweetener,coffee,,
finished products,other vegetables,pet care,misc. beverages
dog food,,,
ham,tropical fruit,pip fruit,other vegetables
bottled beer,liquor,red/blush wine,waffles
ice cream,domestic eggs,rolls/buns,bottled water
coffee,syrup,,
beef,spread cheese,rolls/buns,white wine
frozen fish,,,
bottled beer,,,
onions,fruit/vegetable juice,,
chicken,bottled beer,,
beef,other vegetables,whole milk,ice cream
meat,other vegetables,dessert,yogurt
chewing gum,napkins,,
rolls/buns,dishes,,
frankfurter,sausage,other vegetables,yogurt
whole milk,frozen vegetables,,
canned beer,specialty bar,,
canned beer,red/blush wine,,
specialty chocolate,,,
UHT-milk,specialty bar,,
beverages,cream cheese,,
soda,,,
root vegetables,whole milk,long life bakery product,cling film/bags
sausage,rolls/buns,coffee,
rolls/buns,,,
tropical fruit,yogurt,bottled water,specialty chocolate
citrus fruit,grapes,onions,other vegetables
salty snack,,,
other vegetables,rice,coffee,specialty chocolate
canned beer,,,
chocolate,,,
onions,whipped/sour cream,newspapers,
male cosmetics,,,
chicken,frozen vegetables,chocolate,chocolate marshmallow
whole milk,soda,fruit/vegetable juice,shopping bags
white bread,,,
pork,other vegetables,whipped/sour cream,frozen vegetables
meat,whole milk,domestic eggs,pastry
other vegetables,condensed milk,soda,misc. beverages
whole milk,frozen meals,white bread,bottled water
beef,root vegetables,other vegetables,bottled water
frankfurter,sausage,yogurt,white bread
sausage,ham,curd,soda
pastry,bottled beer,,
napkins,,,
canned fish,canned beer,chocolate,
bottled beer,,,
citrus fruit,tropical fruit,brown bread,sauces
whole milk,brown bread,salt,sugar
whole milk,butter,,
frankfurter,onions,butter milk,spices
tropical fruit,grapes,frozen meals,brown bread
coffee,,,
herbs,butter,chocolate,
sausage,root vegetables,specialty bar,seasonal products
root vegetables,herbs,whole milk,curd
curd,yogurt,white bread,brown bread
dessert,misc. beverages,fruit/vegetable juice,popcorn
tropical fruit,pip fruit,whole milk,rolls/buns
pastry,,,
rolls/buns,soda,female sanitary products,
rolls/buns,bottled beer,,
hamburger meat,other vegetables,curd,rolls/buns
pastry,,,
pip fruit,,,
bottled water,bottled beer,white wine,
cream cheese,brown bread,meat spreads,soda
root vegetables,yogurt,soda,popcorn
canned beer,salty snack,chocolate,
whole milk,butter,yogurt,rolls/buns
rolls/buns,,,
root vegetables,,,
yogurt,flour,sugar,baking powder
yogurt,whipped/sour cream,UHT-milk,fruit/vegetable juice
sausage,rolls/buns,margarine,
other vegetables,cream cheese,rolls/buns,margarine
coffee,,,
beef,frozen vegetables,rolls/buns,soda
beef,sugar,soda,long life bakery product
pip fruit,processed cheese,bottled water,
tropical fruit,pip fruit,frozen meals,softener
pork,bottled water,,
pork,whole milk,yogurt,cream cheese
sausage,beef,hamburger meat,pip fruit
chicken,root vegetables,whole milk,
frankfurter,beef,other vegetables,pasta
other vegetables,whole milk,dessert,cream cheese
pip fruit,herbs,other vegetables,whipped/sour cream
whole milk,yogurt,bottled water,
pork,shopping bags,,
pip fruit,newspapers,,
pip fruit,other vegetables,whipped/sour cream,sliced cheese
frankfurter,meat,chicken,pip fruit
canned beer,,,
butter,yogurt,frozen vegetables,frozen potato products
sausage,citrus fruit,tropical fruit,pip fruit
meat,citrus fruit,yogurt,condensed milk
dog food,detergent,hygiene articles,napkins
sausage,hamburger meat,margarine,
sausage,soda,,
pip fruit,whole milk,cream cheese,rolls/buns
tropical fruit,whole milk,frozen meals,frozen dessert
beef,citrus fruit,curd,butter milk
whole milk,butter,,
citrus fruit,rolls/buns,,
pastry,soda,,
frozen meals,,,
sausage,tropical fruit,root vegetables,whole milk
organic sausage,pork,root vegetables,curd
whole milk,rolls/buns,pastry,
beverages,cream cheese,,
citrus fruit,yogurt,newspapers,
berries,yogurt,whipped/sour cream,sugar
meat,butter,yogurt,rolls/buns
bottled beer,,,
rolls/buns,soda,,
whole milk,rolls/buns,flour,vinegar
citrus fruit,tropical fruit,whole milk,rolls/buns
beverages,processed cheese,coffee,
tropical fruit,,,
other vegetables,sliced cheese,rolls/buns,bottled water
rolls/buns,,,
curd cheese,rolls/buns,,
grapes,UHT-milk,,
canned beer,,,
pip fruit,other vegetables,margarine,photo/film
canned beer,shopping bags,,
soda,,,
berries,dessert,rolls/buns,soda
pip fruit,,,
pork,root vegetables,other vegetables,whole milk
rolls/buns,bottled water,,
sausage,bottled water,white wine,
sausage,tropical fruit,onions,other vegetables
pip fruit,rolls/buns,soda,skin care
frankfurter,onions,liquor (appetizer),napkins
butter,,,
organic sausage,tropical fruit,packaged fruit/vegetables,whole milk
sausage,hamburger meat,whole milk,butter
frankfurter,sausage,other vegetables,rolls/buns
chicken,citrus fruit,other vegetables,whole milk
whole milk,pastry,,
berries,whole milk,curd,yogurt
beef,,,
rolls/buns,bottled beer,,
root vegetables,bottled water,white wine,
tropical fruit,root vegetables,curd,yogurt
beef,other vegetables,whole milk,domestic eggs
beef,,,
hamburger meat,other vegetables,,
citrus fruit,,,
domestic eggs,rolls/buns,flour,
dessert,specialty bar,newspapers,
beverages,frozen fish,salt,sugar
sausage,ham,beef,citrus fruit
rolls/buns,margarine,bottled water,soda
frankfurter,rolls/buns,,
citrus fruit,tropical fruit,whole milk,yogurt
pork,beef,grapes,berries
liver loaf,curd,rolls/buns,newspapers
frankfurter,frozen dessert,rolls/buns,
whole milk,napkins,,
whole milk,shopping bags,,
pork,margarine,candy,
pasta,,,
fruit/vegetable juice,,,
chicken,root vegetables,other vegetables,rolls/buns
grapes,pastry,coffee,hair spray
bottled water,canned beer,,
frankfurter,rolls/buns,brown bread,coffee
frankfurter,hamburger meat,root vegetables,whole milk
shopping bags,,,
whole milk,yogurt,frozen fish,domestic eggs
sausage,tropical fruit,pip fruit,specialty cheese
frozen vegetables,,,
pip fruit,cream cheese,rolls/buns,
tropical fruit,whole milk,yogurt,
whipped/sour cream,frozen vegetables,flour,flower (seeds)
tropical fruit,pasta,candy,
frankfurter,pip fruit,other vegetables,yogurt
bottled water,,,
berries,whipped/sour cream,,
chicken,whole milk,rolls/buns,pasta
beverages,,,
other vegetables,chocolate,,
white bread,misc. beverages,bottled beer,liquor
frankfurter,yogurt,domestic eggs,
coffee,,,
frankfurter,sausage,,
sausage,rolls/buns,,
sausage,hard cheese,shopping bags,
soda,chocolate,candy,
tropical fruit,root vegetables,whole milk,white bread
misc. beverages,,,
tropical fruit,beverages,,
butter,rolls/buns,soda,specialty bar
curd,cream cheese,rolls/buns,flour
other vegetables,rolls/buns,canned fish,
specialty bar,,,
curd,zwieback,,
beef,whole milk,yogurt,brown bread
whole milk,shopping bags,,
frozen meals,cereals,shopping bags,
bottled water,,,
soda,chocolate,,
pork,beef,root vegetables,other vegetables
whole milk,curd,rolls/buns,bottled water
shopping bags,,,
sausage,pork,beef,hamburger meat
soft cheese,cream cheese,rolls/buns,soda
sausage,other vegetables,rolls/buns,
frozen vegetables,specialty chocolate,,
chicken,berries,root vegetables,whole milk
yogurt,frozen vegetables,cat food,
whole milk,yogurt,pastry,waffles
rolls/buns,,,
sausage,rolls/buns,mustard,
yogurt,dog food,newspapers,
pork,fish,citrus fruit,whole milk
tropical fruit,berries,whipped/sour cream,
sausage,tropical fruit,pip fruit,root vegetables
canned beer,,,
grapes,cream cheese,,
tropical fruit,whole milk,yogurt,whipped/sour cream
yogurt,,,
frankfurter,tropical fruit,,
sausage,bottled beer,liquor,
pork,tropical fruit,pip fruit,bottled water
soda,,,
baking powder,misc. beverages,shopping bags,
misc. beverages,,,
processed cheese,soda,,
pork,hamburger meat,other vegetables,brown bread
cream cheese,rolls/buns,zwieback,dental care
tropical fruit,onions,other vegetables,whole milk
jam,cocoa drinks,soda,
pip fruit,hygiene articles,,
frankfurter,sausage,meat,whole milk
flower soil/fertilizer,,,
whole milk,canned fish,cat food,pet care
pork,other vegetables,whole milk,brown bread
frankfurter,bottled water,misc. beverages,bottled beer
chewing gum,shopping bags,,
chicken,other vegetables,whole milk,pastry
frozen vegetables,,,
rolls/buns,,,
yogurt,tea,fruit/vegetable juice,hygiene articles
frankfurter,sausage,tropical fruit,pip fruit
sausage,soda,,
citrus fruit,onions,UHT-milk,brown bread
other vegetables,whole milk,yogurt,frozen meals
whole milk,beverages,,
beverages,rolls/buns,chewing gum,
Instant food products,,,
hamburger meat,other vegetables,,
sausage,rolls/buns,cookware,
tropical fruit,grapes,yogurt,frozen vegetables
whole milk,butter milk,hard cheese,coffee
pastry,oil,,
whole milk,curd,whipped/sour cream,cream cheese
